cnf_file,category,priority_folder,DLIS,watched_literals,expected_result,actual_result,correct,exit_code,timed_out,monitor_start_time,monitor_total_time,monitor_unit_propagation_time,monitor_peak_memory_kb,monitor_clause_checks,monitor_variable_assignments,monitor_backtrack_count,monitor_state_copies,monitor_unit_propagation_rounds,monitor_unit_propagation_calls,monitor_current_recursion_depth,monitor_max_recursion_depth,stderr
test/unsat/UUF50.218.1000/uuf50-053.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166933.743489,0.099087,0.098650,1924,471997,5892,704,1056,1567,705,0,17,
test/unsat/UUF50.218.1000/uuf50-054.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166933.845855,0.106879,0.106176,1828,979214,13121,1598,2397,3395,1599,0,20,
test/unsat/UUF50.218.1000/uuf50-055.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166934.044072,0.004807,0.004394,1864,235828,3113,314,471,765,315,0,13,
test/unsat/UUF50.218.1000/uuf50-056.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166934.145224,0.004973,0.004428,1908,234826,2667,348,522,774,349,0,14,
test/unsat/UUF50.218.1000/uuf50-057.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166934.242002,0.002177,0.001826,1920,99955,1205,142,213,319,143,0,13,
test/unsat/UUF50.218.1000/uuf50-058.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166934.343080,0.106715,0.106238,1888,850845,10163,1334,2001,2874,1335,0,14,
test/unsat/UUF50.218.1000/uuf50-059.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166934.543875,0.006364,0.005724,1812,243900,3024,354,531,789,355,0,13,
test/unsat/UUF50.218.1000/uuf50-060.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166934.642748,0.104095,0.103716,1896,699560,8860,1126,1689,2339,1127,0,16,
test/unsat/UUF50.218.1000/uuf50-061.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166934.845726,0.096479,0.096037,2008,393222,5042,602,903,1324,603,0,17,
test/unsat/UUF50.218.1000/uuf50-062.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166935.043785,0.101553,0.101088,1824,597663,7406,994,1491,1981,995,0,16,
test/unsat/UUF50.218.1000/uuf50-063.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166935.149396,0.097223,0.096749,1816,358411,4932,590,885,1226,591,0,17,
test/unsat/UUF50.218.1000/uuf50-064.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166935.343034,0.007242,0.006780,1896,377860,4453,588,882,1249,589,0,17,
test/unsat/UUF50.218.1000/uuf50-065.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166935.444877,0.100906,0.100417,1936,609252,7602,966,1449,2029,967,0,16,
test/unsat/UUF50.218.1000/uuf50-066.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166935.645478,0.102145,0.101585,1896,448052,5780,654,981,1491,655,0,19,
test/unsat/UUF50.218.1000/uuf50-067.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166935.845196,0.197439,0.196882,1956,1200706,15253,2014,3021,4026,2015,0,21,
test/unsat/UUF50.218.1000/uuf50-068.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166936.144185,0.006926,0.006339,1904,339651,4261,532,798,1127,533,0,17,
test/unsat/UUF50.218.1000/uuf50-069.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166936.245807,0.097734,0.097263,1868,498345,5749,698,1047,1624,699,0,17,
test/unsat/UUF50.218.1000/uuf50-070.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166936.348361,0.193220,0.192723,2008,812829,10117,1330,1995,2719,1331,0,18,
test/unsat/UUF50.218.1000/uuf50-071.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166936.644383,0.004669,0.004282,2008,237940,2957,384,576,784,385,0,15,
test/unsat/UUF50.218.1000/uuf50-072.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166936.744517,0.099558,0.099128,2012,548928,6912,852,1278,1767,853,0,16,
test/unsat/UUF50.218.1000/uuf50-073.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166936.847725,0.100706,0.100324,1816,474328,6218,776,1164,1554,777,0,16,
test/unsat/UUF50.218.1000/uuf50-074.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166937.044034,0.006044,0.005677,1916,313004,4109,458,687,1036,459,0,15,
test/unsat/UUF50.218.1000/uuf50-075.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166937.143706,0.004022,0.003471,1912,115949,1407,162,243,385,163,0,12,
test/unsat/UUF50.218.1000/uuf50-076.cnf,unsat,unsat/UUF50.218.1000,0,0,UNSAT,UNSAT,TRUE,0,FALSE,1778166937.244208,0.097792,0.097341,1924,420496,5302,610,915,1421,611,0,19,
